Action Oriented,William Sprague,Do not wait to strike till the iron is hot; but make it hot by striking.,william_sprague_100px72res.jpg,"action oriented, action orientated, action driven, taking action, procrastinating, how to avoid procrastinating, procrastination, overcoming roadblocks, eliminate bureaucracy, reduce bureaucracy, overcome bureaucracy, red tape, getting ahead, moving up, moving forward, overcoming doubt, overcoming obstacles, overcoming fear, minimising fear, eliminating fear, eliminating doubt, William Sprague",http://commons.wikimedia.org/wiki/File%3AWilliam_Sprague_1830-1915_-_Brady-Handy-cropped-retouched.jpg
Ambiguity,Carl Jung,Psychological or spiritual development always requires a greater capacity for anxiety and ambiguity.,carl_jung_100px72res.jpg,"ambiguity, dealing with ambiguity, dealing with unknown, handling ambiguity, handling unknown, uncertainty, dealing with uncertainty, better decisions, uncertain times, coping, finding opportunity, conflict, questions, unclear , not knowing, development, Carl Jung",http://upload.wikimedia.org/wikipedia/commons/f/f3/Carl_Gustav_Jung.jpg
Ambiguity,Keith Richards,I look for ambiguity when I'm writing because life is ambiguous.,keith_richards_100px72res.jpg,"ambiguity, dealing with ambiguity, dealing with unknown, handling ambiguity, handling unknown, uncertainty, dealing with uncertainty, better decisions, uncertain times, coping, finding opportunity, conflict, questions, unclear , not knowing, development, Keith Richards",http://pixabay.com/en/keith-richards-the-rolling-stones-71853/
Ambiguity,Paul Tillich,"The character of human life, like the character of the human condition, like the character of all life, is ""ambiguity"": the inseparable mixture of good and evil, the true and false, the creative and destructive forces - both individual and social. ",paul_tillich_100px72res.jpg,"ambiguity, dealing with ambiguity, dealing with unknown, handling ambiguity, handling unknown, uncertainty, dealing with uncertainty, better decisions, uncertain times, coping, finding opportunity, conflict, questions, unclear , not knowing, development, Paul Tillich",http://commons.wikimedia.org/wiki/File%3ABust_of_Paul_Johannes_Tillich_(daylight).JPG
Ambiguity,Ursula Le Guin,"To learn which questions are unanswerable, and not to answer them: this skill is most needful in times of stress and darkness. ",ursula_le_guin_100px72res.jpg,"ambiguity, dealing with ambiguity, dealing with unknown, handling ambiguity, handling unknown, uncertainty, dealing with uncertainty, better decisions, uncertain times, coping, finding opportunity, conflict, questions, unclear, not knowing, Ursula le Guin",http://www.flickr.com/photos/30793552@N04/8298424811/
Approachability,Anthony Robbins,The quality of your life is the quality of your relationships.,tony_robbins_100px72res.jpg,"approachability, likeability, empathy, getting along well with others, shedding shyness, overcoming shyness, making friends, workplace friendships, building relationships, building foundations, friendliness, establishing goodwill, accessible, courteous, genial, gentle, good-humored, good-natured, gracious, kindly, mild, nice, obliging, pleasant, polite, sociable, urbane, warm, amicable, civil, being approachable, overcoming social anxiety, overcoming shyness, Anthony Robbins, Tony Robbins",http://commons.wikimedia.org/wiki/File%3ATony_Robbins_gesturing.jpg
Approachability,Dale Carnegie,"You can make more friends in two months by becoming interested in other people than you
can in two years by trying to get other people interested in you.",dale_carnegie_100px72res.jpg,"approachability, likeability, empathy, getting along well with others, shedding shyness, overcoming shyness, making friends, workplace friendships, building relationships, building foundations, friendliness, establishing goodwill, accessible, courteous, genial, gentle, good-humored, good-natured, gracious, kindly, mild, nice, obliging, pleasant, polite, sociable, urbane, warm, amicable, civil, being approachable, overcoming social anxiety, overcoming shyness, social intelligence, Dale Carnegie",http://www.biografiasyvidas.com/biografia/c/fotos/carnegie_dale.jpg
Approachability,Don Rickles,I'm very shy so I became very outgoing to protect my shyness.,don_rickles_100px72res.jpg,"approachability, likeability, empathy, getting along well with others, shedding shyness, overcoming shyness, making friends, workplace friendships, building relationships, building foundations, friendliness, establishing goodwill, accessible, courteous, genial, gentle, good-humored, good-natured, gracious, kindly, mild, nice, obliging, pleasant, polite, sociable, urbane, warm, amicable, civil, being approachable, overcoming social anxiety, overcoming shyness, social intelligence, Don Rickles",http://commons.wikimedia.org/wiki/File%3ADon_Rickles_1973.JPG
Approachability,George Washington Carver,"How far you go in life depends on your being tender with the young, compassionate with the aged, sympathetic with the striving, and tolerant of the weak and strong. Because someday in your life you will have been all of these.",george_washington_carver_100px72res.jpg,"approachability, likeability, empathy, getting along well with others, shedding shyness, overcoming shyness, making friends, workplace friendships, building relationships, building foundations, friendliness, establishing goodwill, accessible, courteous, genial, gentle, good-humored, good-natured, gracious, kindly, mild, nice, obliging, pleasant, polite, sociable, urbane, warm, amicable, civil, being approachable, overcoming social anxiety, overcoming shyness, social intelligence, George Washington Carver",http://commons.wikimedia.org/wiki/File%3AGeorge_Washington_Carver.jpg
Approachability,Mary Wortley Montagu,"Civility costs nothing, and buys everything.",mary_wortley_montagu_100px72res.jpg,"approachability, likeability, empathy, getting along well with others, shedding shyness, overcoming shyness, making friends, workplace friendships, building relationships, building foundations, friendliness, establishing goodwill, accessible, courteous, genial, gentle, good-humored, good-natured, gracious, kindly, mild, nice, obliging, pleasant, polite, sociable, urbane, warm, amicable, civil, being approachable, overcoming social anxiety, overcoming shyness, Mary Wortley Montagu",http://commons.wikimedia.org/wiki/File%3AMary_Wortley_Montagu_round.jpg
Approachability,Samuel Johnson,"When once the forms of civility are violated, there remains little hope of return to kindness or decency.",samuel_johnson_100px72res.jpg,"approachability, likeability, empathy, getting along well with others, shedding shyness, overcoming shyness, making friends, workplace friendships, building relationships, building foundations, friendliness, establishing goodwill, accessible, courteous, genial, gentle, good-humored, good-natured, gracious, kindly, mild, nice, obliging, pleasant, polite, sociable, urbane, warm, amicable, civil, being approachable, overcoming social anxiety, overcoming shyness, social intelligence, Samuel Johnson",http://commons.wikimedia.org/wiki/File%3ASjohnson-eminent.jpg
Building Effective Teams,Abraham Lincoln,A house divided against itself cannot stand.,abraham_lincoln_100px72res.jpg,"building teams, team-building, coworkers, working with others, managing teams, managing others, effective management, leadership, putting together a team, managing people, working with different personalities, personalities, people, employees, coworkers, Abraham Lincoln",http://commons.wikimedia.org/wiki/File%3AAbraham_Lincoln_head_on_shoulders_photo_portrait.png
Building Effective Teams,Andrew Carnegie,Teamwork is the ability to work together toward a common vision. The ability to direct individual accomplishments toward organizational objectives. It is the fuel that allows common people to attain uncommon results,andrew_carnegie_100px72res.jpg,"building teams, team-building, coworkers, working with others, managing teams, managing others, effective management, leadership, putting together a team, managing people, working with different personalities, personalities, people, employees, coworkers, Andrew Carnegie",http://commons.wikimedia.org/wiki/File%3AAndrew_Carnegie%2C_three-quarter_length_portrait%2C_seated%2C_facing_slightly_left%2C_1913-crop.jpg
Building Effective Teams,Babe Ruth,"The way a team plays as a whole determines its success. You may have the greatest bunch of individual stars in the world, but if they don't play together, the club won't be worth a dime.",babe_ruth_100px72res.jpg,"building teams, team-building, coworkers, working with others, managing teams, managing others, effective management, leadership, putting together a team, managing people, working with different personalities, personalities, people, employees, coworkers, Babe Ruth",http://commons.wikimedia.org/wiki/File%3ABabe_Ruth_Red_Sox_1918.jpg
Building Effective Teams,Benjamin Franklin,"We must all hang together, or assuredly, we shall all hang separately.",benjamin_franklin_100px72res.jpg,"building teams, team-building, coworkers, working with others, managing teams, managing others, effective management, leadership, putting together a team, managing people, working with different personalities, personalities, people, employees, coworkers, Benjamin Franklin",http://commons.wikimedia.org/wiki/File%3ABenjamin_Franklin_by_Joseph_Siffrein_Duplessis.jpg
Building Effective Teams,Henry Ford,Coming together is a beginning. Keeping together is progress.  Working together is success.,henry_ford_100px72res.jpg,"building teams, team-building, coworkers, working with others, managing teams, managing others, effective management, leadership, putting together a team, managing people, working with different personalities, personalities, people, employees, coworkers, Henry Ford",http://commons.wikimedia.org/wiki/File%3AHenry_ford_1919.jpg
Building Effective Teams,Kareem Abdul Jabbar,"One man can be a crucial ingredient on a team, but one man cannot make a team. ",kareem_abdul_jabbar_100px72res.jpg,"building teams, team-building, coworkers, working with others, managing teams, managing others, effective management, leadership, putting together a team, managing people, working with different personalities, personalities, people, employees, coworkers, Kareem Abdul Jabbar",http://commons.wikimedia.org/wiki/File%3AKareemAbdulJabbarSept2011.jpg
Building Effective Teams,Margaret Mead,"Never doubt that a small group of thoughtful, committed people can change the world. Indeed. It is the only thing that ever has.",margaret_mead_100px72res.jpg,"building teams, team-building, coworkers, working with others, managing teams, managing others, effective management, leadership, putting together a team, managing people, working with different personalities, personalities, people, employees, coworkers, Margaret Mead",http://commons.wikimedia.org/wiki/File%3AMargaret_Mead_NYWTS.jpg
Building Effective Teams,Michael Jordan,"Talent wins games, but teamwork and intelligence wins championships.",michael_jordan_100px72res.jpg,"building teams, team-building, coworkers, working with others, managing teams, managing others, effective management, leadership, putting together a team, managing people, working with different personalities, personalities, people, employees, coworkers, Michael Jordon",https://commons.wikimedia.org/wiki/File%3AJordan_Lipofsky.jpg
Building Effective Teams,Stephen Covey,"Strength lies in differences, not in similarities.",stephen_covey_100px72res.jpg,"building teams, team-building, coworkers, working with others, managing teams, managing others, effective management, leadership, putting together a team, managing people, working with different personalities, personalities, people, employees, coworkers, Stephen Covey",http://ceeivalencia.emprenemjunts.es/index.php?op=8&n=5637
Building Effective Teams,Titus Maccius Plautus,No man is wise enough by himself.,titus_plautus_100px72res.jpg,"building teams, team-building, coworkers, working with others, managing teams, managing others, effective management, leadership, putting together a team, managing people, working with different personalities, personalities, people, employees, coworkers, Titus Maccius Plautus",http://upload.wikimedia.org/wikipedia/commons/9/95/Tito_Maccio_Plauto.jpg
Career Development,Anthony Robbins,"Everyone needs a coach, whether it’s a top level executive, a graduate student, a homemaker, a homeless person or the President of the United States",tony_robbins_100px72res.jpg,"career development, career advancement, developing your career, moving up the corporate ladder, finding a career, choosing a career, setting goals, setting career goals, career goals, finding mentors, mentors, teachers, guides, guidance, Tony Robbins, Anthony Robbins",http://commons.wikimedia.org/wiki/File%3ATony_Robbins_gesturing.jpg
Career Development,Brian Tracy,"If you wish to achieve worthwhile things in your personal and career life, you must become a worthwhile person in your own self-development.",brian_tracy_100px72res.jpg,"career development, career advancement, developing your career, moving up the corporate ladder, finding a career, choosing a career, setting goals, setting career goals, career goals, finding mentors, mentors, teachers, guides, guidance, Brian Tracy",http://commons.wikimedia.org/wiki/File%3ABrian_Tracy.jpg
Career Development,Brian Tracy,"Your ability to discipline yourself to set clear goals, and then to work toward them every day, will do more to guarantee your success than any other single factor.",brian_tracy_100px72res.jpg,"career development, career advancement, developing your career, moving up the corporate ladder, finding a career, choosing a career, setting goals, setting career goals, career goals, finding mentors, mentors, teachers, guides, guidance, Brian Tracy",http://commons.wikimedia.org/wiki/File%3ABrian_Tracy.jpg
Career Development,Elbert Hubbard,"Work to become, not to acquire.",elbert_hubbard_100px72res.jpg,"career development, career advancement, developing your career, moving up the corporate ladder, finding a career, choosing a career, setting goals, setting career goals, career goals, finding mentors, mentors, teachers, guides, guidance, Elbert Hubbard",http://commons.wikimedia.org/wiki/File%3AElbert_Hubbard_-_Project_Gutenberg_eText_12933.jpg
Career Development,George Bernard Shaw,"The people who get on in this world are the people who get up and look for the circumstances they want and if they can't find them, make them.",george_bernard_shaw_100px72res.jpg,"career development, career advancement, developing your career, moving up the corporate ladder, finding a career, choosing a career, setting goals, setting career goals, career goals, finding mentors, mentors, teachers, guides, guidance, George Bernard Shaw",http://commons.wikimedia.org/wiki/File%3AGeorge_Bernard_Shaw.jpg
Career Development,George Eliot,It is never too late to be what you might have been.,george_eliot_100px72res.jpg,"career development, career advancement, developing your career, moving up the corporate ladder, finding a career, choosing a career, setting goals, setting career goals, career goals, finding mentors, mentors, teachers, guides, guidance, George Eliot",http://commons.wikimedia.org/wiki/File:George_Eliot.jpg#file
Career Development,Johann Wolfgang von Goethe,It is not enough to take steps which may some day lead to a goal; each step must be itself a goal and a step likewise.,goethe_100px72res.jpg,"career development, career advancement, developing your career, moving up the corporate ladder, finding a career, choosing a career, setting goals, setting career goals, career goals, finding mentors, mentors, teachers, guides, guidance, Goethe",http://commons.wikimedia.org/wiki/File%3AGoethe_raabe_1814.jpg
Career Development,Joseph Campbell,"If you follow your bliss, you put yourself on a kind of track, which has been there all the while waiting for you, and the life that you ought to be living is the one you are living.",joseph_campbell_100px72res.jpg,"career development, career advancement, developing your career, moving up the corporate ladder, finding a career, choosing a career, setting goals, setting career goals, career goals, finding mentors, mentors, teachers, guides, guidance, Joseph Campbell",http://commons.wikimedia.org/wiki/File%3AJoseph_Campbell_(cropped).png
Career Development,Khalil Gibran,The significance of a man is not in what he attains but in what he longs to attain.,khalil_gibran_100px72res.jpg,"career development, career advancement, developing your career, moving up the corporate ladder, finding a career, choosing a career, setting goals, setting career goals, career goals, finding mentors, mentors, teachers, guides, guidance, Khalil Gibran",http://commons.wikimedia.org/wiki/File%3AKhalil_Gibran.jpg
Career Development,Lou Holtz,If you're bored with life -- you don't get up every morning with a burning desire to do things -- you don't have enough goals.,lou_holtz_100px72res.jpg,"career development, career advancement, developing your career, moving up the corporate ladder, finding a career, choosing a career, setting goals, setting career goals, career goals, finding mentors, mentors, teachers, guides, guidance, Lou Holtz",http://commons.wikimedia.org/wiki/File%3ALou_Holtz_1938.JPG
Career Development,Seneca,"If one does not know to which port one is sailing, no wind is favorable.",seneca_100px72res.jpg,"career development, career advancement, developing your career, moving up the corporate ladder, finding a career, choosing a career, setting goals, setting career goals, career goals, finding mentors, mentors, teachers, guides, guidance, Seneca",http://commons.wikimedia.org/wiki/File%3ASeneca-Cordoba.jpg
Career Development,Mark Twain,Twenty years from now you will be more disappointed by the things that you didn't do than by the ones you did do. So throw off the bowlines. Sail away from the safe harbour. Catch the trade winds in your sails. Explore. Dream. Discover,mark_twain_100px72res.jpg,"career development, career advancement, developing your career, moving up the corporate ladder, finding a career, choosing a career, setting goals, setting career goals, career goals, finding mentors, mentors, teachers, guides, guidance, Mark Twain",http://commons.wikimedia.org/wiki/File%3AMark_Twain_by_AF_Bradley.jpg
Career Development,Napoleon Hill,A goal is a dream with a deadline.,napoleon_hill_100px72res.jpg,"career development, career advancement, developing your career, moving up the corporate ladder, finding a career, choosing a career, setting goals, setting career goals, career goals, finding mentors, mentors, teachers, guides, guidance, Napoleon Hill",http://commons.wikimedia.org/wiki/File%3ANapoleon_Hill_young_portrait.jpg
Career Development,Norman Vincent Peale,All successful people have a goal. No one can get anywhere unless he knows where he wants to go and what he wants to be or do.,norman_vincent_peale_100px72res.jpg,"career development, career advancement, developing your career, moving up the corporate ladder, finding a career, choosing a career, setting goals, setting career goals, career goals, finding mentors, mentors, teachers, guides, guidance, Norman Vincent Peale",http://commons.wikimedia.org/wiki/File%3ANorman_Vincent_Peale_NYWTS.jpg
Career Development,Paulo Coelho,"What is a teacher? I'll tell you: it isn't someone who teaches something, but someone who inspires the student to give of her best in order to discover what she already knows.",paulo_coelho_100px72res.jpg,"career development, career advancement, developing your career, moving up the corporate ladder, finding a career, choosing a career, setting goals, setting career goals, career goals, finding mentors, mentors, teachers, guides, guidance, Paulo Coelho",http://commons.wikimedia.org/wiki/File%3APaulo_Coelho_nrkbeta.jpg
Career Development,Seneca,"Our plans miscarry because they have no aim. When a man does not know what harbor he is making for, no wind is the right wind.",seneca_100px72res.jpg,"career development, career advancement, developing your career, moving up the corporate ladder, finding a career, choosing a career, setting goals, setting career goals, career goals, finding mentors, mentors, teachers, guides, guidance, Seneca",http://commons.wikimedia.org/wiki/File%3ASeneca-Cordoba.jpg
Career Development,Thomas Carlyle,A man without a goal is like a ship without a rudder.,thomas_carlyle_100px72res.jpg,"career development, career advancement, developing your career, moving up the corporate ladder, finding a career, choosing a career, setting goals, setting career goals, career goals, finding mentors, mentors, teachers, guides, guidance, Thomas Carlyle",http://commons.wikimedia.org/wiki/File%3AThomas_Carlyle_lm.jpg
Career Development,Viktor Frankl,Life can be pulled by goals just as surely as it can be pushed by drives.,viktor_frankl_100px72res.jpg,"career development, career advancement, developing your career, moving up the corporate ladder, finding a career, choosing a career, setting goals, setting career goals, career goals, finding mentors, mentors, teachers, guides, guidance, Viktor Frankl",https://upload.wikimedia.org/wikipedia/commons/f/fe/Viktor_Frankl2.jpg
Conflict Management,Alan Alda,"Begin challenging your own assumptions. Your assumptions are your windows on the world. Scrub them off every once in awhile, or the light won’t come in.",alan_alda_100px72res.jpg,"conflict management, conflict, management, manage, handle, approach, deal, apology, problem, problem management, solve, solution, business management, collaboration, compromise, competition, managing compromise, avoidance, accommodation, collaboration, arguments, Alan Alda",http://commons.wikimedia.org/wiki/File%3AAlan_Alda_Hawkeye_MASH.JPG
Conflict Management,Ambrose Bierce,Speak when you are angry and you will make the best speech you will ever regret.,ambrose_bierce_100px72res.jpg,"conflict management, conflict, management, manage, handle, approach, deal, apology, problem, problem management, solve, solution, business management, collaboration, compromise, competition, managing compromise, avoidance, accommodation, collaboration, arguments, Ambrose Bierce",http://commons.wikimedia.org/wiki/File%3AAbierce.jpg
Conflict Management,Benjamin Franklin,"Remember not only to say the right thing in the right place, but far more difficult still, to leave unsaid the wrong thing at the tempting moment.",benjamin_franklin_100px72res.jpg,"conflict management, conflict, management, manage, handle, approach, deal, apology, problem, problem management, solve, solution, business management, collaboration, compromise, competition, managing compromise, avoidance, accommodation, collaboration, arguments, Benjamin Franklin",http://commons.wikimedia.org/wiki/File%3ABenjamin_Franklin_by_Joseph_Siffrein_Duplessis.jpg
Conflict Management,Dorothy Thompson,"Peace is not the absence of conflict but the presence of creative alternatives for responding to conflict -- alternatives to passive or aggressive responses, alternatives to violence.",dorothy_thompson_100px72res.jpg,"conflict management, conflict, management, manage, handle, approach, deal, apology, problem, problem management, solve, solution, business management, collaboration, compromise, competition, managing compromise, arguments, Dorothy Thompson",http://commons.wikimedia.org/wiki/File%3ADorothy_Thompson_1920.jpg
Conflict Management,Horace Mann,Do not think of knocking out another person's brains because he differs in opinion from you. It would be as rational to knock yourself on the head because you differ from yourself ten years ago.,horace_mann_100px72res.jpg,"conflict management, conflict, management, manage, handle, approach, deal, apology, problem, problem management, solve, solution, business management, collaboration, compromise, competition, managing compromise, results, drive, drive results. arguments, Horace Mann",http://commons.wikimedia.org/wiki/File%3AHorace_Mann.jpg
Conflict Management,Indira Gandhi,You can’t shake hands with a clenched fist.,indira_gandhi_100px72res.jpg,"conflict management, conflict, management, manage, handle, approach, deal, apology, problem, problem management, solve, solution, business management, collaboration, compromise, competition, managing compromise, avoidance, accommodation, collaboration, arguments, Indira Gandhi",https://commons.wikimedia.org/wiki/File:Indira2.jpg
Conflict Management,John Dewey,"Conflict is the gadfly of thought. It stirs us to observation and memory. It instigates to invention. It shocks us out of sheeplike passivity, and sets us at noting and contriving.",john_dewey_100px72res.jpg,"conflict management, conflict, management, manage, handle, approach, deal, apology, problem, problem management, solve, solution, business management, collaboration, compromise, competition, managing compromise, avoidance, accommodation, arguments, John Dewey",http://commons.wikimedia.org/wiki/File:John_Dewey_in_1902.jpg
Conflict Management,Joseph Joubert,"The aim of an argument or discussion should not be victory, but progress. ",jospeph_joubert_100px72res.jpg,"conflict management, conflict, management, manage, handle, approach, deal, apology, problem, problem management, solve, solution, business management, collaboration, compromise, competition, managing compromise, avoidance, accommodation, collaboration, arguments, Joseph Joubert",http://commons.wikimedia.org/wiki/File:Joseph_Joubert.jpg
